timestamp,symbol,open,high,low,close,volume
2025-11-20T04:15:00,NIFTY,26077.5,26079.25,26068.19921875,26078.75,0
2025-11-20T04:15:00,BANKNIFTY,59173.30078125,59180.0,59152.55078125,59173.8515625,0
2025-11-20T04:16:00,NIFTY,26079.150390625,26088.55078125,26079.150390625,26087.25,0
2025-11-20T04:16:00,BANKNIFTY,59175.1015625,59197.8984375,59174.80078125,59190.75,0
2025-11-20T04:17:00,BANKNIFTY,59192.44921875,59213.5,59192.44921875,59202.6484375,0
2025-11-20T04:17:00,NIFTY,26087.69921875,26093.19921875,26087.69921875,26089.650390625,0
2025-11-20T04:18:00,NIFTY,26090.19921875,26091.5,26086.150390625,26086.150390625,0
2025-11-20T04:18:00,BANKNIFTY,59205.1015625,59210.19921875,59189.1015625,59189.1015625,0
2025-11-20T04:19:00,NIFTY,26085.69921875,26088.94921875,26083.25,26088.650390625,0
2025-11-20T04:19:00,BANKNIFTY,59188.05078125,59191.94921875,59177.25,59185.75,0
2025-11-20T04:20:00,NIFTY,26089.0,26093.650390625,26086.19921875,26093.55078125,0
2025-11-20T04:20:00,BANKNIFTY,59189.3515625,59198.0,59178.3984375,59190.05078125,0
2025-11-20T04:21:00,BANKNIFTY,59194.3515625,59194.3515625,59152.6015625,59159.25,0
2025-11-20T04:21:00,NIFTY,26094.099609375,26094.25,26087.75,26087.75,0
2025-11-20T04:22:00,NIFTY,26087.55078125,26095.55078125,26086.650390625,26094.05078125,0
2025-11-20T04:22:00,BANKNIFTY,59158.3515625,59175.3515625,59147.69921875,59169.1484375,0
2025-11-20T04:23:00,NIFTY,26094.099609375,26094.69921875,26086.400390625,26087.5,0
2025-11-20T04:23:00,BANKNIFTY,59169.19921875,59169.6015625,59145.80078125,59149.5,0
2025-11-20T04:24:00,NIFTY,26087.349609375,26087.69921875,26083.25,26084.400390625,0
2025-11-20T04:24:00,BANKNIFTY,59149.30078125,59159.3515625,59138.1484375,59144.94921875,0
2025-11-20T04:25:00,NIFTY,26084.25,26088.150390625,26079.5,26088.150390625,0
2025-11-20T04:25:00,BANKNIFTY,59145.44921875,59161.19921875,59125.94921875,59156.1484375,0
2025-11-20T04:26:00,BANKNIFTY,59154.05078125,59173.80078125,59147.94921875,59166.8515625,0
2025-11-20T04:26:00,NIFTY,26087.150390625,26091.30078125,26086.900390625,26091.25,0
2025-11-20T04:27:00,BANKNIFTY,59167.8515625,59174.3984375,59154.55078125,59164.8984375,0
2025-11-20T04:27:00,NIFTY,26090.599609375,26091.94921875,26081.400390625,26083.0,0
2025-11-20T04:28:00,NIFTY,26083.19921875,26086.30078125,26081.75,26085.400390625,0
2025-11-20T04:28:00,BANKNIFTY,59165.44921875,59177.94921875,59155.80078125,59173.55078125,0
2025-11-20T04:29:00,BANKNIFTY,59172.44921875,59175.05078125,59141.25,59144.44921875,0
2025-11-20T04:29:00,NIFTY,26085.0,26085.5,26074.099609375,26077.19921875,0
2025-11-20T04:30:00,NIFTY,26076.94921875,26084.650390625,26076.849609375,26082.55078125,0
2025-11-20T04:30:00,BANKNIFTY,59149.5,59156.3984375,59140.0,59155.8515625,0
2025-11-20T04:31:00,NIFTY,26082.69921875,26087.69921875,26077.599609375,26078.69921875,0
2025-11-20T04:31:00,BANKNIFTY,59156.8515625,59166.8984375,59139.55078125,59142.6015625,0
2025-11-20T04:32:00,NIFTY,26078.19921875,26083.05078125,26076.150390625,26077.19921875,0
2025-11-20T04:32:00,BANKNIFTY,59143.3984375,59159.44921875,59137.69921875,59144.1015625,0
2025-11-20T04:33:00,NIFTY,26077.150390625,26083.44921875,26076.19921875,26079.44921875,0
2025-11-20T04:33:00,BANKNIFTY,59141.8984375,59169.94921875,59131.75,59163.3984375,0
2025-11-20T04:34:00,BANKNIFTY,59164.8515625,59178.3515625,59163.5,59175.80078125,0
2025-11-20T04:34:00,NIFTY,26080.44921875,26085.75,26078.94921875,26085.05078125,0
2025-11-20T04:35:00,NIFTY,26085.55078125,26091.94921875,26082.400390625,26090.55078125,0
2025-11-20T04:35:00,BANKNIFTY,59179.3515625,59196.75,59170.44921875,59193.05078125,0
2025-11-20T04:36:00,BANKNIFTY,59189.3984375,59219.44921875,59189.3984375,59215.19921875,0
2025-11-20T04:36:00,NIFTY,26090.94921875,26100.150390625,26090.5,26098.5,0
2025-11-20T04:37:00,BANKNIFTY,59218.6484375,59224.19921875,59208.19921875,59212.94921875,0
2025-11-20T04:37:00,NIFTY,26099.25,26102.44921875,26097.69921875,26101.55078125,0
2025-11-20T04:38:00,BANKNIFTY,59214.19921875,59217.19921875,59193.44921875,59209.5,0
2025-11-20T04:38:00,NIFTY,26101.849609375,26103.44921875,26099.19921875,26101.75,0
2025-11-20T04:39:00,BANKNIFTY,59207.80078125,59209.3515625,59196.80078125,59198.0,0
2025-11-20T04:39:00,NIFTY,26101.80078125,26102.05078125,26097.900390625,26099.44921875,0
2025-11-20T04:40:00,BANKNIFTY,59199.1015625,59204.94921875,59182.30078125,59184.05078125,0
2025-11-20T04:40:00,NIFTY,26099.599609375,26100.55078125,26094.25,26094.30078125,0
2025-11-20T04:41:00,NIFTY,26094.05078125,26095.349609375,26090.44921875,26091.650390625,0
2025-11-20T04:41:00,BANKNIFTY,59188.44921875,59190.80078125,59176.30078125,59179.94921875,0
2025-11-20T04:42:00,BANKNIFTY,59181.1015625,59188.5,59174.94921875,59182.5,0
2025-11-20T04:42:00,NIFTY,26091.69921875,26098.0,26091.69921875,26096.69921875,0
2025-11-20T04:43:00,NIFTY,26096.900390625,26103.650390625,26094.849609375,26103.55078125,0
2025-11-20T04:43:00,BANKNIFTY,59185.25,59188.80078125,59175.25,59183.1484375,0
2025-11-20T04:44:00,NIFTY,26102.80078125,26105.900390625,26099.599609375,26099.650390625,0
2025-11-20T04:44:00,BANKNIFTY,59183.55078125,59187.1015625,59169.69921875,59170.6015625,0
2025-11-20T04:45:00,BANKNIFTY,59171.30078125,59173.8984375,59164.94921875,59167.25,0
2025-11-20T04:45:00,NIFTY,26100.69921875,26103.19921875,26097.94921875,26098.0,0
2025-11-20T04:46:00,NIFTY,26097.80078125,26108.94921875,26097.400390625,26107.94921875,0
2025-11-20T04:46:00,BANKNIFTY,59169.05078125,59181.0,59162.75,59178.8515625,0
2025-11-20T04:47:00,NIFTY,26108.150390625,26109.349609375,26101.44921875,26101.44921875,0
2025-11-20T04:47:00,BANKNIFTY,59178.6484375,59181.30078125,59160.55078125,59160.8515625,0
2025-11-20T04:48:00,NIFTY,26102.099609375,26104.05078125,26100.75,26103.19921875,0
2025-11-20T04:48:00,BANKNIFTY,59163.3515625,59175.69921875,59158.69921875,59172.80078125,0
2025-11-20T04:49:00,NIFTY,26103.900390625,26105.75,26101.44921875,26103.5,0
2025-11-20T04:49:00,BANKNIFTY,59173.1015625,59185.3984375,59170.05078125,59176.6015625,0
2025-11-20T04:50:00,BANKNIFTY,59175.6015625,59179.3515625,59165.5,59166.6015625,0
2025-11-20T04:50:00,NIFTY,26105.099609375,26106.19921875,26102.05078125,26102.05078125,0
2025-11-20T04:51:00,NIFTY,26102.349609375,26104.150390625,26100.0,26100.349609375,0
2025-11-20T04:51:00,BANKNIFTY,59168.1015625,59173.3515625,59141.75,59152.1015625,0
2025-11-20T04:52:00,BANKNIFTY,59156.55078125,59165.6484375,59150.55078125,59154.6015625,0
2025-11-20T04:52:00,NIFTY,26101.94921875,26103.900390625,26100.55078125,26101.44921875,0
2025-11-20T04:53:00,NIFTY,26102.05078125,26103.25,26100.25,26100.400390625,0
2025-11-20T04:53:00,BANKNIFTY,59156.6015625,59159.80078125,59150.55078125,59150.55078125,0
2025-11-20T04:54:00,NIFTY,26100.5,26103.05078125,26098.25,26101.0,0
2025-11-20T04:54:00,BANKNIFTY,59151.94921875,59159.55078125,59139.94921875,59151.6015625,0
2025-11-20T04:55:00,NIFTY,26101.55078125,26106.650390625,26101.5,26106.150390625,0
2025-11-20T04:55:00,BANKNIFTY,59153.19921875,59176.3984375,59151.44921875,59174.94921875,0
2025-11-20T04:56:00,NIFTY,26106.0,26107.099609375,26098.599609375,26104.349609375,0
2025-11-20T04:56:00,BANKNIFTY,59175.0,59180.8515625,59153.44921875,59180.8515625,0
2025-11-20T04:57:00,BANKNIFTY,59175.94921875,59186.8515625,59169.19921875,59169.19921875,0
2025-11-20T04:57:00,NIFTY,26104.099609375,26108.0,26103.75,26103.849609375,0
2025-11-20T04:58:00,NIFTY,26104.650390625,26109.849609375,26103.900390625,26109.55078125,0
2025-11-20T04:58:00,BANKNIFTY,59169.05078125,59181.8984375,59167.3984375,59179.69921875,0
2025-11-20T04:59:00,NIFTY,26109.5,26115.25,26108.150390625,26113.75,0
2025-11-20T04:59:00,BANKNIFTY,59179.25,59188.1484375,59174.6484375,59185.1484375,0
2025-11-20T05:00:00,BANKNIFTY,59186.55078125,59199.0,59179.3984375,59191.3515625,0
2025-11-20T05:00:00,NIFTY,26114.0,26120.849609375,26113.55078125,26119.44921875,0
2025-11-20T05:01:00,NIFTY,26119.900390625,26121.94921875,26117.75,26118.69921875,0
2025-11-20T05:01:00,BANKNIFTY,59194.8515625,59204.5,59181.94921875,59187.8515625,0
2025-11-20T05:02:00,BANKNIFTY,59187.6015625,59194.44921875,59170.80078125,59172.1015625,0
2025-11-20T05:02:00,NIFTY,26118.599609375,26120.75,26115.849609375,26116.5,0
2025-11-20T05:03:00,BANKNIFTY,59171.05078125,59171.1484375,59151.94921875,59155.80078125,0
2025-11-20T05:03:00,NIFTY,26115.599609375,26118.25,26113.599609375,26118.099609375,0
2025-11-20T05:04:00,NIFTY,26118.099609375,26120.650390625,26112.75,26117.80078125,0
2025-11-20T05:04:00,BANKNIFTY,59156.3984375,59167.5,59152.30078125,59160.05078125,0
2025-11-20T05:05:00,BANKNIFTY,59156.69921875,59169.19921875,59143.5,59143.5,0
2025-11-20T05:05:00,NIFTY,26116.900390625,26119.19921875,26116.0,26116.44921875,0
2025-11-20T05:06:00,BANKNIFTY,59144.69921875,59149.8515625,59128.80078125,59145.19921875,0
2025-11-20T05:06:00,NIFTY,26116.94921875,26117.69921875,26114.55078125,26117.0,0
2025-11-20T05:07:00,NIFTY,26117.150390625,26120.19921875,26117.150390625,26119.650390625,0
2025-11-20T05:07:00,BANKNIFTY,59145.1484375,59168.19921875,59145.1484375,59167.80078125,0
2025-11-20T05:08:00,BANKNIFTY,59166.44921875,59168.1015625,59156.6015625,59159.55078125,0
2025-11-20T05:08:00,NIFTY,26120.150390625,26121.75,26118.44921875,26119.19921875,0
2025-11-20T05:09:00,NIFTY,26118.44921875,26120.900390625,26117.900390625,26119.599609375,0
2025-11-20T05:09:00,BANKNIFTY,59157.30078125,59162.3984375,59152.55078125,59161.1484375,0
2025-11-20T05:10:00,NIFTY,26119.0,26128.150390625,26117.0,26128.150390625,0
2025-11-20T05:10:00,BANKNIFTY,59158.1015625,59180.1484375,59147.94921875,59179.05078125,0
2025-11-20T05:11:00,BANKNIFTY,59175.5,59184.8515625,59169.25,59169.25,0
2025-11-20T05:11:00,NIFTY,26127.900390625,26130.849609375,26125.80078125,26126.30078125,0
2025-11-20T05:12:00,BANKNIFTY,59170.5,59179.1015625,59164.3984375,59177.3515625,0
2025-11-20T05:12:00,NIFTY,26126.650390625,26127.94921875,26123.19921875,26124.349609375,0
2025-11-20T05:13:00,BANKNIFTY,59174.05078125,59183.6484375,59170.8515625,59178.0,0
2025-11-20T05:13:00,NIFTY,26124.849609375,26129.349609375,26123.150390625,26128.30078125,0
2025-11-20T05:14:00,BANKNIFTY,59180.05078125,59184.6015625,59171.75,59173.55078125,0
2025-11-20T05:14:00,NIFTY,26128.900390625,26130.19921875,26126.75,26128.400390625,0
2025-11-20T05:15:00,NIFTY,26128.25,26128.55078125,26124.099609375,26127.25,0
2025-11-20T05:15:00,BANKNIFTY,59171.8984375,59175.44921875,59153.8984375,59168.30078125,0
2025-11-20T05:16:00,BANKNIFTY,59168.25,59181.30078125,59166.80078125,59179.25,0
2025-11-20T05:16:00,NIFTY,26127.349609375,26129.05078125,26125.75,26127.650390625,0
2025-11-20T05:17:00,BANKNIFTY,59182.05078125,59194.55078125,59178.25,59192.1015625,0
2025-11-20T05:17:00,NIFTY,26128.44921875,26133.849609375,26127.75,26132.650390625,0
2025-11-20T05:18:00,BANKNIFTY,59193.3515625,59213.69921875,59192.05078125,59211.69921875,0
2025-11-20T05:18:00,NIFTY,26132.94921875,26140.75,26132.94921875,26139.30078125,0
2025-11-20T05:19:00,BANKNIFTY,59210.30078125,59216.6015625,59204.44921875,59212.1015625,0
2025-11-20T05:19:00,NIFTY,26138.900390625,26141.44921875,26138.349609375,26140.400390625,0
2025-11-20T05:20:00,BANKNIFTY,59212.8515625,59213.55078125,59199.5,59202.8984375,0
2025-11-20T05:20:00,NIFTY,26140.75,26142.150390625,26138.25,26139.5,0
2025-11-20T05:21:00,BANKNIFTY,59202.1015625,59202.8515625,59187.69921875,59189.30078125,0
2025-11-20T05:21:00,NIFTY,26139.19921875,26141.75,26138.69921875,26139.400390625,0
2025-11-20T05:22:00,NIFTY,26139.44921875,26143.650390625,26138.69921875,26143.25,0
2025-11-20T05:22:00,BANKNIFTY,59189.3984375,59215.25,59185.44921875,59214.1484375,0
2025-11-20T05:23:00,BANKNIFTY,59214.80078125,59214.80078125,59194.3515625,59198.19921875,0
2025-11-20T05:23:00,NIFTY,26144.0,26144.849609375,26140.099609375,26141.099609375,0
2025-11-20T05:24:00,BANKNIFTY,59197.19921875,59203.3515625,59194.6015625,59196.3515625,0
2025-11-20T05:24:00,NIFTY,26141.5,26142.05078125,26138.650390625,26138.80078125,0
2025-11-20T05:25:00,NIFTY,26138.5,26138.900390625,26134.69921875,26136.349609375,0
2025-11-20T05:25:00,BANKNIFTY,59194.3984375,59196.25,59186.1015625,59188.25,0
2025-11-20T05:26:00,NIFTY,26136.30078125,26138.650390625,26136.0,26136.599609375,0
2025-11-20T05:26:00,BANKNIFTY,59186.19921875,59197.19921875,59186.19921875,59191.30078125,0
2025-11-20T05:27:00,NIFTY,26136.19921875,26138.400390625,26134.099609375,26134.5,0
2025-11-20T05:27:00,BANKNIFTY,59189.30078125,59202.5,59188.30078125,59190.6015625,0
2025-11-20T05:28:00,NIFTY,26135.0,26136.849609375,26133.099609375,26134.0,0
2025-11-20T05:28:00,BANKNIFTY,59190.80078125,59201.44921875,59187.1484375,59192.80078125,0
2025-11-20T05:29:00,NIFTY,26134.05078125,26135.19921875,26128.69921875,26130.55078125,0
2025-11-20T05:29:00,BANKNIFTY,59190.94921875,59199.80078125,59176.8984375,59184.1484375,0
2025-11-20T05:30:00,NIFTY,26129.849609375,26132.05078125,26126.05078125,26127.30078125,0
2025-11-20T05:30:00,BANKNIFTY,59184.05078125,59189.3984375,59169.8984375,59173.3984375,0
2025-11-20T05:31:00,NIFTY,26127.099609375,26131.19921875,26126.599609375,26129.849609375,0
2025-11-20T05:31:00,BANKNIFTY,59172.94921875,59189.30078125,59172.94921875,59183.19921875,0
2025-11-20T05:32:00,NIFTY,26130.05078125,26132.849609375,26129.099609375,26130.25,0
2025-11-20T05:32:00,BANKNIFTY,59183.6484375,59191.6484375,59179.05078125,59179.94921875,0
2025-11-20T05:33:00,NIFTY,26130.55078125,26133.80078125,26129.900390625,26133.69921875,0
2025-11-20T05:33:00,BANKNIFTY,59180.94921875,59190.5,59177.75,59187.80078125,0
2025-11-20T05:34:00,NIFTY,26133.75,26137.099609375,26133.75,26136.599609375,0
2025-11-20T05:34:00,BANKNIFTY,59187.69921875,59199.1484375,59185.75,59196.75,0
2025-11-20T05:35:00,NIFTY,26137.5,26139.349609375,26134.599609375,26136.900390625,0
2025-11-20T05:35:00,BANKNIFTY,59197.44921875,59208.6484375,59187.75,59207.6484375,0
2025-11-20T05:36:00,NIFTY,26136.80078125,26137.80078125,26135.400390625,26136.099609375,0
2025-11-20T05:36:00,BANKNIFTY,59206.0,59208.8984375,59200.30078125,59204.5,0
2025-11-20T05:37:00,NIFTY,26136.349609375,26137.0,26132.5,26134.05078125,0
2025-11-20T05:37:00,BANKNIFTY,59205.05078125,59217.8984375,59197.1015625,59205.55078125,0
2025-11-20T05:38:00,NIFTY,26132.55078125,26139.69921875,26131.94921875,26139.349609375,0
2025-11-20T05:38:00,BANKNIFTY,59206.30078125,59242.94921875,59203.30078125,59242.3984375,0
2025-11-20T05:39:00,NIFTY,26139.0,26140.400390625,26137.80078125,26138.05078125,0
2025-11-20T05:39:00,BANKNIFTY,59245.0,59249.8515625,59231.69921875,59239.5,0
2025-11-20T05:40:00,NIFTY,26138.150390625,26141.30078125,26138.150390625,26140.19921875,0
2025-11-20T05:40:00,BANKNIFTY,59241.30078125,59246.8515625,59235.94921875,59240.8984375,0
2025-11-20T05:41:00,NIFTY,26140.400390625,26140.80078125,26137.400390625,26138.05078125,0
2025-11-20T05:41:00,BANKNIFTY,59242.25,59242.69921875,59225.6484375,59231.05078125,0
2025-11-20T05:42:00,NIFTY,26138.75,26139.650390625,26137.44921875,26138.69921875,0
2025-11-20T05:42:00,BANKNIFTY,59234.1015625,59236.55078125,59229.6015625,59232.1015625,0
2025-11-20T05:43:00,NIFTY,26138.599609375,26140.0,26136.650390625,26139.400390625,0
2025-11-20T05:43:00,BANKNIFTY,59233.5,59236.1484375,59225.69921875,59232.30078125,0
2025-11-20T05:44:00,NIFTY,26138.75,26140.69921875,26133.099609375,26133.099609375,0
2025-11-20T05:44:00,BANKNIFTY,59234.69921875,59236.30078125,59206.8984375,59206.8984375,0
2025-11-20T05:45:00,NIFTY,26133.400390625,26135.5,26132.349609375,26133.150390625,0
2025-11-20T05:45:00,BANKNIFTY,59208.19921875,59213.80078125,59199.1484375,59207.75,0
2025-11-20T05:46:00,NIFTY,26133.400390625,26135.5,26131.05078125,26135.5,0
2025-11-20T05:46:00,BANKNIFTY,59209.1484375,59211.25,59202.94921875,59208.1484375,0
2025-11-20T05:47:00,BANKNIFTY,59207.6484375,59215.69921875,59206.6015625,59211.80078125,0
2025-11-20T05:47:00,NIFTY,26135.44921875,26135.94921875,26130.69921875,26132.150390625,0
2025-11-20T05:48:00,BANKNIFTY,59210.8984375,59216.75,59206.0,59210.30078125,0
2025-11-20T05:48:00,NIFTY,26132.25,26132.75,26127.25,26128.75,0
2025-11-20T05:49:00,BANKNIFTY,59211.0,59216.75,59208.19921875,59210.19921875,0
2025-11-20T05:49:00,NIFTY,26128.25,26129.80078125,26126.94921875,26127.80078125,0
2025-11-20T05:50:00,BANKNIFTY,59212.80078125,59224.05078125,59210.75,59219.8984375,0
2025-11-20T05:50:00,NIFTY,26128.19921875,26130.349609375,26126.849609375,26130.349609375,0
2025-11-20T05:51:00,BANKNIFTY,59221.1484375,59228.1484375,59219.6015625,59224.30078125,0
2025-11-20T05:51:00,NIFTY,26130.099609375,26133.25,26129.05078125,26131.650390625,0
2025-11-20T05:52:00,BANKNIFTY,59223.25,59224.1015625,59214.6484375,59220.3515625,0
2025-11-20T05:52:00,NIFTY,26131.650390625,26133.0,26127.900390625,26132.05078125,0
2025-11-20T05:53:00,BANKNIFTY,59222.19921875,59227.6015625,59210.5,59219.69921875,0
2025-11-20T05:53:00,NIFTY,26132.150390625,26135.349609375,26130.150390625,26134.849609375,0
2025-11-20T05:54:00,NIFTY,26134.30078125,26138.05078125,26133.900390625,26137.349609375,0
2025-11-20T05:54:00,BANKNIFTY,59221.6015625,59230.55078125,59218.55078125,59226.94921875,0
2025-11-20T05:55:00,BANKNIFTY,59221.6015625,59228.8984375,59218.1484375,59222.1484375,0
2025-11-20T05:55:00,NIFTY,26136.80078125,26138.099609375,26135.400390625,26137.349609375,0
2025-11-20T05:56:00,NIFTY,26137.69921875,26140.30078125,26137.150390625,26138.150390625,0
2025-11-20T05:56:00,BANKNIFTY,59222.94921875,59234.3984375,59222.0,59233.3515625,0
2025-11-20T05:57:00,BANKNIFTY,59232.69921875,59240.5,59226.6484375,59230.19921875,0
2025-11-20T05:57:00,NIFTY,26138.099609375,26139.599609375,26135.0,26136.25,0
2025-11-20T05:58:00,NIFTY,26136.400390625,26137.099609375,26133.650390625,26133.80078125,0
2025-11-20T05:58:00,BANKNIFTY,59232.0,59238.5,59225.8984375,59227.8984375,0
2025-11-20T05:59:00,NIFTY,26133.900390625,26137.25,26133.0,26136.599609375,0
2025-11-20T05:59:00,BANKNIFTY,59228.05078125,59229.94921875,59223.75,59229.3515625,0
2025-11-20T06:00:00,NIFTY,26136.69921875,26137.69921875,26134.599609375,26135.25,0
2025-11-20T06:00:00,BANKNIFTY,59230.44921875,59231.0,59223.30078125,59227.6015625,0
2025-11-20T06:01:00,NIFTY,26135.19921875,26136.19921875,26133.150390625,26136.0,0
2025-11-20T06:01:00,BANKNIFTY,59227.6015625,59231.0,59220.19921875,59226.0,0
2025-11-20T06:02:00,BANKNIFTY,59226.3515625,59228.05078125,59220.8984375,59226.5,0
2025-11-20T06:02:00,NIFTY,26135.900390625,26140.75,26134.94921875,26140.30078125,0
2025-11-20T06:03:00,BANKNIFTY,59227.44921875,59237.05078125,59223.94921875,59234.30078125,0
2025-11-20T06:03:00,NIFTY,26140.849609375,26143.44921875,26139.75,26143.05078125,0
2025-11-20T06:04:00,NIFTY,26143.05078125,26148.5,26143.05078125,26147.349609375,0
2025-11-20T06:04:00,BANKNIFTY,59234.30078125,59249.8515625,59234.30078125,59246.0,0
2025-11-20T06:05:00,NIFTY,26147.75,26148.400390625,26144.19921875,26145.349609375,0
2025-11-20T06:05:00,BANKNIFTY,59245.05078125,59249.0,59236.8984375,59238.80078125,0
2025-11-20T06:06:00,NIFTY,26144.80078125,26145.94921875,26143.0,26143.75,0
2025-11-20T06:06:00,BANKNIFTY,59239.8515625,59243.69921875,59234.1484375,59239.1015625,0
2025-11-20T06:07:00,NIFTY,26143.55078125,26144.349609375,26142.349609375,26143.30078125,0
